flight_id,tanggal,latitude,longitude,heading,altitude,aircraft_code,registration,time,callsign,airline_icao
3584,9/29/2022,0.4858,101.4451,181,550,AT76,9M-LMU,1664426723,MXD310,BTK
3585,9/29/2022,0.4836,101.4451,181,525,AT76,9M-LMU,1664426727,MXD310,BTK
3586,9/29/2022,0.4792,101.445,181,475,AT76,9M-LMU,1664426736,MXD310,BTK
3587,9/29/2022,0.4775,101.4449,181,450,AT76,9M-LMU,1664426739,MXD310,BTK
3588,9/29/2022,0.4726,101.4448,180,350,AT76,9M-LMU,1664426749,MXD310,BTK
3589,9/29/2022,0.4712,101.4448,181,325,AT76,9M-LMU,1664426751,MXD310,BTK
3590,9/29/2022,0.4696,101.4447,181,300,AT76,9M-LMU,1664426754,MXD310,BTK
3591,9/29/2022,0.4666,101.4447,181,250,AT76,9M-LMU,1664426760,MXD310,BTK
3592,9/29/2022,0.4647,101.4446,182,0,AT76,9M-LMU,1664426764,MXD310,BTK
3593,9/29/2022,0.4618,101.4445,182,0,AT76,9M-LMU,1664426773,MXD310,BTK
3594,9/29/2022,0.4609,101.4445,182,0,AT76,9M-LMU,1664426777,MXD310,BTK
3595,9/29/2022,0.4602,101.4445,180,0,AT76,9M-LMU,1664426781,MXD310,BTK
3596,9/29/2022,0.4598,101.4445,180,0,AT76,9M-LMU,1664426785,MXD310,BTK
3597,9/29/2022,0.4594,101.4446,171,0,AT76,9M-LMU,1664426792,MXD310,BTK
3598,9/29/2022,0.4593,101.4445,247,0,AT76,9M-LMU,1664426796,MXD310,BTK
3599,9/29/2022,0.4593,101.4444,236,0,AT76,9M-LMU,1664426800,MXD310,BTK
3600,9/29/2022,0.4594,101.4444,236,0,AT76,9M-LMU,1664426804,MXD310,BTK
3601,9/29/2022,0.4597,101.4445,11,0,AT76,9M-LMU,1664426813,MXD310,BTK
3602,9/29/2022,0.4599,101.4445,2,0,AT76,9M-LMU,1664426816,MXD310,BTK
3603,9/29/2022,0.4602,101.4445,2,0,AT76,9M-LMU,1664426821,MXD310,BTK
3604,9/29/2022,0.4605,101.4445,2,0,AT76,9M-LMU,1664426825,MXD310,BTK
3605,9/29/2022,0.4613,101.4445,2,0,AT76,9M-LMU,1664426833,MXD310,BTK
3606,9/29/2022,0.4617,101.4445,2,0,AT76,9M-LMU,1664426837,MXD310,BTK
3607,9/29/2022,0.462,101.4445,5,0,AT76,9M-LMU,1664426841,MXD310,BTK
3608,9/29/2022,0.4623,101.4445,2,0,AT76,9M-LMU,1664426844,MXD310,BTK
3609,9/29/2022,0.4629,101.4446,2,0,AT76,9M-LMU,1664426851,MXD310,BTK
3610,9/29/2022,0.4632,101.4446,2,0,AT76,9M-LMU,1664426856,MXD310,BTK
3611,9/29/2022,0.4635,101.4446,5,0,AT76,9M-LMU,1664426861,MXD310,BTK
3612,9/29/2022,0.4639,101.4448,70,0,AT76,9M-LMU,1664426869,MXD310,BTK
3613,9/29/2022,0.4639,101.445,92,0,AT76,9M-LMU,1664426872,MXD310,BTK
3614,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3615,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3616,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3617,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3618,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3619,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3620,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3621,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3622,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3623,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3624,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3625,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3626,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3627,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3628,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3629,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
3630,9/29/2022,0.4639,101.4451,92,0,AT76,9M-LMU,1664426874,MXD310,BTK
4962,9/30/2022,0.4619,101.4445,2,0,AT76,9M-LMU,1664513829,MXD1330,BTK
4963,9/30/2022,0.4629,101.4446,2,0,AT76,9M-LMU,1664513837,MXD1330,BTK
4964,9/30/2022,0.4632,101.4446,5,0,AT76,9M-LMU,1664513841,MXD1330,BTK
4965,9/30/2022,0.4635,101.4446,2,0,AT76,9M-LMU,1664513845,MXD1330,BTK
4966,9/30/2022,0.4636,101.4446,14,0,AT76,9M-LMU,1664513849,MXD1330,BTK
4967,9/30/2022,0.4638,101.4448,78,0,AT76,9M-LMU,1664513857,MXD1330,BTK
4968,9/30/2022,0.4638,101.445,90,0,AT76,9M-LMU,1664513862,MXD1330,BTK
4969,9/30/2022,0.4638,101.4452,90,0,AT76,9M-LMU,1664513866,MXD1330,BTK
4970,9/30/2022,0.4638,101.4453,90,0,AT76,9M-LMU,1664513869,MXD1330,BTK
4971,9/30/2022,0.4638,101.4456,92,0,AT76,9M-LMU,1664513877,MXD1330,BTK
4972,9/30/2022,0.4639,101.4458,61,0,AT76,9M-LMU,1664513881,MXD1330,BTK
4973,9/30/2022,0.464,101.4459,22,0,AT76,9M-LMU,1664513886,MXD1330,BTK
4974,9/30/2022,0.4641,101.4459,357,0,AT76,9M-LMU,1664513889,MXD1330,BTK
4975,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4976,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4977,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4978,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4979,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4980,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4981,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4982,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4983,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4984,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4985,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4986,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4987,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4988,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4989,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4990,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4991,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
4992,9/30/2022,0.4645,101.4459,2,0,AT76,9M-LMU,1664513897,MXD1330,BTK
6372,10/1/2022,0.4113,101.4431,1,900,AT76,9M-LMU,1664603298,MXD310,BTK
6373,10/1/2022,0.4156,101.4432,1,825,AT76,9M-LMU,1664603307,MXD310,BTK
6374,10/1/2022,0.4171,101.4433,1,800,AT76,9M-LMU,1664603310,MXD310,BTK
6375,10/1/2022,0.4188,101.4433,1,775,AT76,9M-LMU,1664603313,MXD310,BTK
6376,10/1/2022,0.4214,101.4434,1,725,AT76,9M-LMU,1664603319,MXD310,BTK
6377,10/1/2022,0.4231,101.4434,1,675,AT76,9M-LMU,1664603322,MXD310,BTK
6378,10/1/2022,0.4274,101.4436,1,600,AT76,9M-LMU,1664603331,MXD310,BTK
6379,10/1/2022,0.4288,101.4436,1,575,AT76,9M-LMU,1664603334,MXD310,BTK
6380,10/1/2022,0.4303,101.4437,1,550,AT76,9M-LMU,1664603337,MXD310,BTK
6381,10/1/2022,0.4347,101.4438,1,475,AT76,9M-LMU,1664603346,MXD310,BTK
6382,10/1/2022,0.4362,101.4438,1,450,AT76,9M-LMU,1664603349,MXD310,BTK
6383,10/1/2022,0.4379,101.4439,1,425,AT76,9M-LMU,1664603352,MXD310,BTK
6384,10/1/2022,0.4408,101.444,1,375,AT76,9M-LMU,1664603358,MXD310,BTK
6385,10/1/2022,0.444,101.444,1,325,AT76,9M-LMU,1664603364,MXD310,BTK
6386,10/1/2022,0.447,101.4441,1,275,AT76,9M-LMU,1664603370,MXD310,BTK
6387,10/1/2022,0.4487,101.4442,1,225,AT76,9M-LMU,1664603373,MXD310,BTK
6388,10/1/2022,0.4503,101.4442,1,200,AT76,9M-LMU,1664603376,MXD310,BTK
6389,10/1/2022,0.4529,101.4443,1,175,AT76,9M-LMU,1664603383,MXD310,BTK
6390,10/1/2022,0.4567,101.4444,1,0,AT76,9M-LMU,1664603390,MXD310,BTK
6391,10/1/2022,0.4583,101.4444,2,0,AT76,9M-LMU,1664603395,MXD310,BTK
6392,10/1/2022,0.4594,101.4445,2,0,AT76,9M-LMU,1664603399,MXD310,BTK
6393,10/1/2022,0.4604,101.4445,2,0,AT76,9M-LMU,1664603402,MXD310,BTK
6394,10/1/2022,0.462,101.4445,4,0,AT76,9M-LMU,1664603410,MXD310,BTK
6395,10/1/2022,0.4628,101.4446,2,0,AT76,9M-LMU,1664603414,MXD310,BTK
6396,10/1/2022,0.4635,101.4446,2,0,AT76,9M-LMU,1664603419,MXD310,BTK
6397,10/1/2022,0.464,101.4446,2,0,AT76,9M-LMU,1664603422,MXD310,BTK
6398,10/1/2022,0.4652,101.4446,2,0,AT76,9M-LMU,1664603431,MXD310,BTK
6399,10/1/2022,0.4656,101.4446,2,0,AT76,9M-LMU,1664603435,MXD310,BTK
6400,10/1/2022,0.4659,101.4447,5,0,AT76,9M-LMU,1664603439,MXD310,BTK
6401,10/1/2022,0.4661,101.4447,11,0,AT76,9M-LMU,1664603443,MXD310,BTK
6402,10/1/2022,0.4663,101.4449,75,0,AT76,9M-LMU,1664603451,MXD310,BTK
6403,10/1/2022,0.4663,101.445,87,0,AT76,9M-LMU,1664603455,MXD310,BTK
6404,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6405,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6406,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6407,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6408,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6409,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6410,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6411,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6412,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6413,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6414,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6415,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6416,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6417,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6418,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6419,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
6420,10/1/2022,0.4663,101.4451,92,0,AT76,9M-LMU,1664603457,MXD310,BTK
9035,10/4/2022,0.5104,101.4453,183,1100,AT76,9M-LMU,1664858968,MXD310,BTK
9036,10/4/2022,0.5085,101.4452,183,1050,AT76,9M-LMU,1664858971,MXD310,BTK
9037,10/4/2022,0.5054,101.445,182,1000,AT76,9M-LMU,1664858977,MXD310,BTK
9038,10/4/2022,0.502,101.445,179,950,AT76,9M-LMU,1664858983,MXD310,BTK
9039,10/4/2022,0.5001,101.445,177,900,AT76,9M-LMU,1664858986,MXD310,BTK
9040,10/4/2022,0.4969,101.4452,176,825,AT76,9M-LMU,1664858992,MXD310,BTK
9041,10/4/2022,0.4953,101.4453,176,775,AT76,9M-LMU,1664858995,MXD310,BTK
9042,10/4/2022,0.4937,101.4454,178,750,AT76,9M-LMU,1664858998,MXD310,BTK
9043,10/4/2022,0.4889,101.4453,182,625,AT76,9M-LMU,1664859007,MXD310,BTK
9044,10/4/2022,0.4873,101.4452,182,600,AT76,9M-LMU,1664859010,MXD310,BTK
9045,10/4/2022,0.4842,101.4452,181,525,AT76,9M-LMU,1664859016,MXD310,BTK
9046,10/4/2022,0.4826,101.4451,180,500,AT76,9M-LMU,1664859019,MXD310,BTK
9047,10/4/2022,0.4777,101.445,181,425,AT76,9M-LMU,1664859029,MXD310,BTK
9048,10/4/2022,0.4762,101.4449,182,400,AT76,9M-LMU,1664859031,MXD310,BTK
9049,10/4/2022,0.4747,101.4449,180,350,AT76,9M-LMU,1664859034,MXD310,BTK
9050,10/4/2022,0.4712,101.4448,181,300,AT76,9M-LMU,1664859041,MXD310,BTK
9051,10/4/2022,0.4689,101.4447,181,250,AT76,9M-LMU,1664859045,MXD310,BTK
9052,10/4/2022,0.4658,101.4446,180,0,AT76,9M-LMU,1664859051,MXD310,BTK
9053,10/4/2022,0.4633,101.4446,180,0,AT76,9M-LMU,1664859057,MXD310,BTK
9054,10/4/2022,0.4618,101.4445,180,0,AT76,9M-LMU,1664859061,MXD310,BTK
9055,10/4/2022,0.4597,101.4445,182,0,AT76,9M-LMU,1664859068,MXD310,BTK
9056,10/4/2022,0.4585,101.4444,182,0,AT76,9M-LMU,1664859072,MXD310,BTK
9057,10/4/2022,0.4577,101.4444,182,0,AT76,9M-LMU,1664859077,MXD310,BTK
9058,10/4/2022,0.4572,101.4444,180,0,AT76,9M-LMU,1664859081,MXD310,BTK
9059,10/4/2022,0.4566,101.4444,165,0,AT76,9M-LMU,1664859088,MXD310,BTK
9060,10/4/2022,0.4565,101.4445,165,0,AT76,9M-LMU,1664859091,MXD310,BTK
9061,10/4/2022,0.4563,101.4445,165,0,AT76,9M-LMU,1664859096,MXD310,BTK
9062,10/4/2022,0.4563,101.4445,165,0,AT76,9M-LMU,1664859100,MXD310,BTK
9063,10/4/2022,0.4563,101.4443,165,0,AT76,9M-LMU,1664859108,MXD310,BTK
9064,10/4/2022,0.4565,101.4443,8,0,AT76,9M-LMU,1664859112,MXD310,BTK
9065,10/4/2022,0.4566,101.4443,8,0,AT76,9M-LMU,1664859116,MXD310,BTK
9066,10/4/2022,0.4568,101.4443,5,0,AT76,9M-LMU,1664859120,MXD310,BTK
9067,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9068,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9069,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9070,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9071,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9072,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9073,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9074,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9075,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9076,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9077,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9078,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9079,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9080,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9081,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9082,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
9083,10/4/2022,0.4569,101.4444,5,0,AT76,9M-LMU,1664859121,MXD310,BTK
2957,9/28/2022,0.413,101.4431,1,1000,B738,9M-MXY,1664359508,MAS841,MAS
2958,9/28/2022,0.4176,101.4432,1,925,B738,9M-MXY,1664359515,MAS841,MAS
2959,9/28/2022,0.4199,101.4433,1,875,B738,9M-MXY,1664359518,MAS841,MAS
2960,9/28/2022,0.4218,101.4434,1,850,B738,9M-MXY,1664359520,MAS841,MAS
2961,9/28/2022,0.4284,101.4436,1,725,B738,9M-MXY,1664359529,MAS841,MAS
2962,9/28/2022,0.4304,101.4436,1,700,B738,9M-MXY,1664359532,MAS841,MAS
3421,9/29/2022,0.4119,101.4431,1,900,B738,PK-BGQ,1664415824,BTK6856,BTK
3422,9/29/2022,0.4186,101.4433,1,775,B738,PK-BGQ,1664415833,BTK6856,BTK
3423,9/29/2022,0.4207,101.4434,1,725,B738,PK-BGQ,1664415835,BTK6856,BTK
3424,9/29/2022,0.4227,101.4434,1,700,B738,PK-BGQ,1664415838,BTK6856,BTK
3425,9/29/2022,0.4273,101.4435,1,625,B738,PK-BGQ,1664415844,BTK6856,BTK
3426,9/29/2022,0.4318,101.4437,1,525,B738,PK-BGQ,1664415850,BTK6856,BTK
3427,9/29/2022,0.4362,101.4438,1,450,B738,PK-BGQ,1664415856,BTK6856,BTK
3428,9/29/2022,0.4386,101.4439,1,400,B738,PK-BGQ,1664415859,BTK6856,BTK
3429,9/29/2022,0.4406,101.4439,1,350,B738,PK-BGQ,1664415862,BTK6856,BTK
3430,9/29/2022,0.4472,101.4442,1,250,B738,PK-BGQ,1664415871,BTK6856,BTK
3431,9/29/2022,0.4493,101.4442,1,200,B738,PK-BGQ,1664415874,BTK6856,BTK
3432,9/29/2022,0.4536,101.4443,1,200,B738,PK-BGQ,1664415881,BTK6856,BTK
3433,9/29/2022,0.4554,101.4444,1,0,B738,PK-BGQ,1664415883,BTK6856,BTK
3434,9/29/2022,0.4605,101.4445,2,0,B738,PK-BGQ,1664415893,BTK6856,BTK
3435,9/29/2022,0.4622,101.4445,2,0,B738,PK-BGQ,1664415897,BTK6856,BTK
3436,9/29/2022,0.4635,101.4446,2,0,B738,PK-BGQ,1664415901,BTK6856,BTK
3437,9/29/2022,0.4646,101.4446,2,0,B738,PK-BGQ,1664415905,BTK6856,BTK
3438,9/29/2022,0.4658,101.4446,2,0,B738,PK-BGQ,1664415913,BTK6856,BTK
3439,9/29/2022,0.4661,101.4447,2,0,B738,PK-BGQ,1664415917,BTK6856,BTK
3440,9/29/2022,0.4662,101.4447,2,0,B738,PK-BGQ,1664415921,BTK6856,BTK
3441,9/29/2022,0.4663,101.4447,2,0,B738,PK-BGQ,1664415924,BTK6856,BTK
3442,9/29/2022,0.4663,101.4449,2,0,B738,PK-BGQ,1664415929,BTK6856,BTK
3443,9/29/2022,0.4663,101.4451,92,0,B738,PK-BGQ,1664415937,BTK6856,BTK
3444,9/29/2022,0.4663,101.4453,92,0,B738,PK-BGQ,1664415941,BTK6856,BTK
3445,9/29/2022,0.4663,101.4454,90,0,B738,PK-BGQ,1664415945,BTK6856,BTK
3446,9/29/2022,0.4663,101.4456,90,0,B738,PK-BGQ,1664415953,BTK6856,BTK
3447,9/29/2022,0.4663,101.4458,90,0,B738,PK-BGQ,1664415957,BTK6856,BTK
3448,9/29/2022,0.4663,101.4458,90,0,B738,PK-BGQ,1664415961,BTK6856,BTK
3449,9/29/2022,0.4662,101.4459,90,0,B738,PK-BGQ,1664415965,BTK6856,BTK
3450,9/29/2022,0.466,101.4459,90,0,B738,PK-BGQ,1664415972,BTK6856,BTK
3451,9/29/2022,0.4658,101.4459,90,0,B738,PK-BGQ,1664415977,BTK6856,BTK
3452,9/29/2022,0.4658,101.4459,90,0,B738,PK-BGQ,1664415977,BTK6856,BTK
3453,9/29/2022,0.4657,101.4459,90,0,B738,PK-BGQ,1664415982,BTK6856,BTK
3454,9/29/2022,0.4653,101.4459,182,0,B738,PK-BGQ,1664415992,BTK6856,BTK
3455,9/29/2022,0.4652,101.4459,182,0,B738,PK-BGQ,1664415996,BTK6856,BTK
3456,9/29/2022,0.4651,101.4459,182,0,B738,PK-BGQ,1664416000,BTK6856,BTK
3457,9/29/2022,0.4649,101.4459,180,0,B738,PK-BGQ,1664416004,BTK6856,BTK
3458,9/29/2022,0.4647,101.4459,180,0,B738,PK-BGQ,1664416012,BTK6856,BTK
3459,9/29/2022,0.4646,101.4459,180,0,B738,PK-BGQ,1664416017,BTK6856,BTK
3460,9/29/2022,0.4646,101.4459,180,0,B738,PK-BGQ,1664416017,BTK6856,BTK
3461,9/29/2022,0.4646,101.4459,180,0,B738,PK-BGQ,1664416024,BTK6856,BTK
3462,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416032,BTK6856,BTK
3463,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416036,BTK6856,BTK
3464,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416041,BTK6856,BTK
3465,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416044,BTK6856,BTK
3466,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416053,BTK6856,BTK
3467,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416054,BTK6856,BTK
3468,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416059,BTK6856,BTK
3469,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416064,BTK6856,BTK
3470,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416069,BTK6856,BTK
3471,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416074,BTK6856,BTK
3472,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416079,BTK6856,BTK
3473,9/29/2022,0.4645,101.4459,180,0,B738,PK-BGQ,1664416084,BTK6856,BTK
3474,9/29/2022,0.4644,101.446,180,0,B738,PK-BGQ,1664416093,BTK6856,BTK
3475,9/29/2022,0.4644,101.4461,180,0,B738,PK-BGQ,1664416097,BTK6856,BTK
3476,9/29/2022,0.4644,101.4462,180,0,B738,PK-BGQ,1664416101,BTK6856,BTK
3477,9/29/2022,0.4644,101.4463,180,0,B738,PK-BGQ,1664416105,BTK6856,BTK
3478,9/29/2022,0.4644,101.4465,180,0,B738,PK-BGQ,1664416112,BTK6856,BTK
3479,9/29/2022,0.4644,101.4466,180,0,B738,PK-BGQ,1664416117,BTK6856,BTK
3480,9/29/2022,0.4644,101.4467,180,0,B738,PK-BGQ,1664416121,BTK6856,BTK
3481,9/29/2022,0.4644,101.4468,105,0,B738,PK-BGQ,1664416125,BTK6856,BTK
3482,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3483,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3484,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3485,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3486,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3487,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3488,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3489,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3490,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3491,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3492,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3493,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3494,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3495,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3496,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3497,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3498,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
3499,9/29/2022,0.4644,101.4468,180,0,B738,PK-BGQ,1664416130,BTK6856,BTK
5303,9/30/2022,0.4116,101.4431,1,975,B738,PK-BGQ,1664525804,BTK6854,BTK
5304,9/30/2022,0.4178,101.4433,1,875,B738,PK-BGQ,1664525812,BTK6854,BTK
5305,9/30/2022,0.42,101.4433,1,825,B738,PK-BGQ,1664525816,BTK6854,BTK
5306,9/30/2022,0.4241,101.4434,1,750,B738,PK-BGQ,1664525822,BTK6854,BTK
5307,9/30/2022,0.4264,101.4435,1,700,B738,PK-BGQ,1664525825,BTK6854,BTK
5308,9/30/2022,0.4329,101.4437,1,575,B738,PK-BGQ,1664525834,BTK6854,BTK
5309,9/30/2022,0.435,101.4437,2,550,B738,PK-BGQ,1664525837,BTK6854,BTK
5310,9/30/2022,0.4373,101.4438,1,500,B738,PK-BGQ,1664525840,BTK6854,BTK
5311,9/30/2022,0.4413,101.444,1,425,B738,PK-BGQ,1664525846,BTK6854,BTK
5312,9/30/2022,0.4456,101.4441,1,350,B738,PK-BGQ,1664525852,BTK6854,BTK
5313,9/30/2022,0.4498,101.4442,1,275,B738,PK-BGQ,1664525858,BTK6854,BTK
5314,9/30/2022,0.4526,101.4443,1,0,B738,PK-BGQ,1664525862,BTK6854,BTK
5315,9/30/2022,0.4547,101.4443,1,0,B738,PK-BGQ,1664525866,BTK6854,BTK
5316,9/30/2022,0.4589,101.4445,2,0,B738,PK-BGQ,1664525873,BTK6854,BTK
5317,9/30/2022,0.4604,101.4445,2,0,B738,PK-BGQ,1664525877,BTK6854,BTK
5318,9/30/2022,0.4617,101.4445,2,0,B738,PK-BGQ,1664525881,BTK6854,BTK
5319,9/30/2022,0.4629,101.4446,2,0,B738,PK-BGQ,1664525885,BTK6854,BTK
5320,9/30/2022,0.4637,101.4446,2,0,B738,PK-BGQ,1664525889,BTK6854,BTK
5321,9/30/2022,0.4649,101.4446,2,0,B738,PK-BGQ,1664525897,BTK6854,BTK
5322,9/30/2022,0.4652,101.4446,2,0,B738,PK-BGQ,1664525900,BTK6854,BTK
5323,9/30/2022,0.4657,101.4447,10,0,B738,PK-BGQ,1664525905,BTK6854,BTK
